Parcel,label,exo,est,se,z,pvalue,ci.lower,ci.upper,cfi,rmsea,label_Yeo_7,label_Yeo7_short
362,σE_migd,0,-0.131,0.06,-2.166,0.03,-0.249,-0.012,1,0,7Networks_RH_Default_Par_1,Default
363,mean_FCG11,0,-0.004,0.06,-0.061,0.952,-0.121,0.114,1,0,7Networks_RH_Default_Par_2,Default
363,mean_FCG12,0,-0.004,0.058,-0.063,0.95,-0.117,0.11,1,0,7Networks_RH_Default_Par_2,Default
363,mean_T1w/T2wmi,0,0.011,0.063,0.18,0.857,-0.112,0.135,1,0,7Networks_RH_Default_Par_2,Default
363,GD,0,-0.003,0.062,-0.042,0.966,-0.124,0.119,1,0,7Networks_RH_Default_Par_2,Default
363,λ,0,0.762,0.042,17.957,0,0.679,0.845,1,0,7Networks_RH_Default_Par_2,Default
363,σ1intra^2,0,0.456,0.045,10.134,0,0.367,0.544,1,0,7Networks_RH_Default_Par_2,Default
363,σ2intra^2,0,0.375,0.04,9.275,0,0.295,0.454,1,0,7Networks_RH_Default_Par_2,Default
363,σAinter^2,0,0.52,0.109,4.781,0,0.307,0.733,1,0,7Networks_RH_Default_Par_2,Default
363,σAmi^2,0,0.549,0.106,5.195,0,0.342,0.756,1,0,7Networks_RH_Default_Par_2,Default
363,σAGD^2,0,0.505,0.097,5.199,0,0.314,0.695,1,0,7Networks_RH_Default_Par_2,Default
363,σEinter^2,0,0.48,0.109,4.416,0,0.267,0.693,1,0,7Networks_RH_Default_Par_2,Default
363,σEmi^2,0,0.463,0.071,6.496,0,0.323,0.602,1,0,7Networks_RH_Default_Par_2,Default
363,σEGD^2,0,0.492,0.07,6.98,0,0.354,0.63,1,0,7Networks_RH_Default_Par_2,Default
363,σA_mig1,0,0.081,0.082,0.991,0.322,-0.08,0.243,1,0,7Networks_RH_Default_Par_2,Default
363,σA_gdg1,0,0.423,0.089,4.749,0,0.248,0.598,1,0,7Networks_RH_Default_Par_2,Default
363,σA_migd,0,0.021,0.071,0.293,0.769,-0.119,0.161,1,0,7Networks_RH_Default_Par_2,Default
363,σE_mig1,0,-0.095,0.063,-1.505,0.132,-0.218,0.029,1,0,7Networks_RH_Default_Par_2,Default
363,σE_gdg1,0,0.443,0.075,5.874,0,0.295,0.591,1,0,7Networks_RH_Default_Par_2,Default
363,σE_migd,0,-0.061,0.05,-1.212,0.225,-0.159,0.037,1,0,7Networks_RH_Default_Par_2,Default
364,mean_FCG11,0,-0.001,0.057,-0.01,0.992,-0.113,0.112,1,0,7Networks_RH_Default_Par_3,Default
364,mean_FCG12,0,-0.001,0.056,-0.01,0.992,-0.11,0.109,1,0,7Networks_RH_Default_Par_3,Default
364,mean_T1w/T2wmi,0,0.011,0.062,0.181,0.856,-0.11,0.132,1,0,7Networks_RH_Default_Par_3,Default
364,GD,0,0.005,0.06,0.089,0.929,-0.113,0.124,1,0,7Networks_RH_Default_Par_3,Default
364,λ,0,0.693,0.044,15.886,0,0.608,0.779,1,0,7Networks_RH_Default_Par_3,Default
364,σ1intra^2,0,0.537,0.061,8.863,0,0.418,0.656,1,0,7Networks_RH_Default_Par_3,Default
364,σ2intra^2,0,0.485,0.058,8.367,0,0.372,0.599,1,0,7Networks_RH_Default_Par_3,Default
364,σAinter^2,0,0.375,0.143,2.612,0.009,0.094,0.656,1,0,7Networks_RH_Default_Par_3,Default
364,σAmi^2,0,0.473,0.103,4.593,0,0.271,0.675,1,0,7Networks_RH_Default_Par_3,Default
364,σAGD^2,0,0.409,0.095,4.322,0,0.223,0.594,1,0,7Networks_RH_Default_Par_3,Default
364,σEinter^2,0,0.625,0.143,4.361,0,0.344,0.906,1,0,7Networks_RH_Default_Par_3,Default
364,σEmi^2,0,0.527,0.078,6.763,0,0.375,0.68,1,0,7Networks_RH_Default_Par_3,Default
364,σEGD^2,0,0.583,0.079,7.365,0,0.428,0.738,1,0,7Networks_RH_Default_Par_3,Default
364,σA_mig1,0,-0.107,0.088,-1.205,0.228,-0.28,0.067,1,0,7Networks_RH_Default_Par_3,Default
364,σA_gdg1,0,-0.143,0.085,-1.686,0.092,-0.309,0.023,1,0,7Networks_RH_Default_Par_3,Default
364,σA_migd,0,0.053,0.069,0.76,0.447,-0.083,0.189,1,0,7Networks_RH_Default_Par_3,Default
364,σE_mig1,0,0.019,0.078,0.243,0.808,-0.134,0.171,1,0,7Networks_RH_Default_Par_3,Default
364,σE_gdg1,0,0.292,0.08,3.649,0,0.135,0.449,1,0,7Networks_RH_Default_Par_3,Default
364,σE_migd,0,-0.057,0.055,-1.033,0.302,-0.166,0.051,1,0,7Networks_RH_Default_Par_3,Default
365,mean_FCG11,0,-0.003,0.056,-0.055,0.956,-0.114,0.108,1,0,7Networks_RH_Default_Par_4,Default
365,mean_FCG12,0,-0.003,0.056,-0.056,0.955,-0.113,0.106,1,0,7Networks_RH_Default_Par_4,Default
365,mean_T1w/T2wmi,0,0.011,0.061,0.173,0.863,-0.109,0.13,1,0,7Networks_RH_Default_Par_4,Default
365,GD,0,0.001,0.062,0.011,0.991,-0.12,0.121,1,0,7Networks_RH_Default_Par_4,Default
365,λ,0,0.834,0.039,21.194,0,0.757,0.911,1,0,7Networks_RH_Default_Par_4,Default
365,σ1intra^2,0,0.305,0.043,7.095,0,0.221,0.389,1,0,7Networks_RH_Default_Par_4,Default
365,σ2intra^2,0,0.28,0.042,6.665,0,0.197,0.362,1,0,7Networks_RH_Default_Par_4,Default
365,σAinter^2,0,0.216,0.107,2.021,0.043,0.007,0.426,1,0,7Networks_RH_Default_Par_4,Default
365,σAmi^2,0,0.442,0.103,4.284,0,0.24,0.645,1,0,7Networks_RH_Default_Par_4,Default
365,σAGD^2,0,0.497,0.091,5.457,0,0.318,0.675,1,0,7Networks_RH_Default_Par_4,Default
365,σEinter^2,0,0.784,0.107,7.334,0,0.574,0.993,1,0,7Networks_RH_Default_Par_4,Default
365,σEmi^2,0,0.554,0.082,6.782,0,0.394,0.715,1,0,7Networks_RH_Default_Par_4,Default
365,σEGD^2,0,0.486,0.067,7.271,0,0.355,0.616,1,0,7Networks_RH_Default_Par_4,Default
365,σA_mig1,0,-0.169,0.074,-2.275,0.023,-0.315,-0.023,1,0,7Networks_RH_Default_Par_4,Default
365,σA_gdg1,0,0.122,0.072,1.703,0.089,-0.018,0.263,1,0,7Networks_RH_Default_Par_4,Default
365,σA_migd,0,0.012,0.068,0.176,0.86,-0.122,0.146,1,0,7Networks_RH_Default_Par_4,Default
365,σE_mig1,0,0.095,0.07,1.352,0.176,-0.043,0.232,1,0,7Networks_RH_Default_Par_4,Default
365,σE_gdg1,0,0.172,0.065,2.632,0.008,0.044,0.3,1,0,7Networks_RH_Default_Par_4,Default
365,σE_migd,0,-0.033,0.052,-0.632,0.527,-0.135,0.069,1,0,7Networks_RH_Default_Par_4,Default
366,mean_FCG11,0,0,0.059,0.002,0.999,-0.115,0.115,1,0,7Networks_RH_Default_Par_5,Default
366,mean_FCG12,0,0,0.059,0.002,0.999,-0.115,0.116,1,0,7Networks_RH_Default_Par_5,Default
366,mean_T1w/T2wmi,0,0.011,0.063,0.179,0.858,-0.112,0.135,1,0,7Networks_RH_Default_Par_5,Default
366,GD,0,0.001,0.059,0.015,0.988,-0.115,0.117,1,0,7Networks_RH_Default_Par_5,Default
366,λ,0,0.767,0.042,18.093,0,0.684,0.851,1,0,7Networks_RH_Default_Par_5,Default
366,σ1intra^2,0,0.402,0.05,8.044,0,0.304,0.5,1,0,7Networks_RH_Default_Par_5,Default
366,σ2intra^2,0,0.407,0.05,8.103,0,0.309,0.505,1,0,7Networks_RH_Default_Par_5,Default
366,σAinter^2,0,0.525,0.114,4.595,0,0.301,0.749,1,0,7Networks_RH_Default_Par_5,Default
366,σAmi^2,0,0.556,0.104,5.343,0,0.352,0.76,1,0,7Networks_RH_Default_Par_5,Default
366,σAGD^2,0,0.331,0.097,3.406,0.001,0.141,0.522,1,0,7Networks_RH_Default_Par_5,Default
366,σEinter^2,0,0.475,0.114,4.157,0,0.251,0.699,1,0,7Networks_RH_Default_Par_5,Default
366,σEmi^2,0,0.455,0.069,6.572,0,0.319,0.591,1,0,7Networks_RH_Default_Par_5,Default
366,σEGD^2,0,0.657,0.09,7.308,0,0.481,0.833,1,0,7Networks_RH_Default_Par_5,Default
366,σA_mig1,0,-0.181,0.083,-2.167,0.03,-0.344,-0.017,1,0,7Networks_RH_Default_Par_5,Default
366,σA_gdg1,0,0.011,0.083,0.137,0.891,-0.151,0.174,1,0,7Networks_RH_Default_Par_5,Default
366,σA_migd,0,-0.006,0.071,-0.084,0.933,-0.145,0.133,1,0,7Networks_RH_Default_Par_5,Default
366,σE_mig1,0,0.066,0.063,1.048,0.295,-0.058,0.19,1,0,7Networks_RH_Default_Par_5,Default
366,σE_gdg1,0,0.16,0.074,2.165,0.03,0.015,0.305,1,0,7Networks_RH_Default_Par_5,Default
366,σE_migd,0,0.016,0.056,0.294,0.769,-0.092,0.125,1,0,7Networks_RH_Default_Par_5,Default
367,mean_FCG11,0,-0.004,0.058,-0.074,0.941,-0.118,0.109,1,0,7Networks_RH_Default_Temp_1,Default
367,mean_FCG12,0,-0.004,0.056,-0.076,0.939,-0.115,0.106,1,0,7Networks_RH_Default_Temp_1,Default
367,mean_T1w/T2wmi,0,0.006,0.057,0.104,0.917,-0.107,0.119,1,0,7Networks_RH_Default_Temp_1,Default
367,GD,0,0.001,0.061,0.014,0.988,-0.119,0.121,1,0,7Networks_RH_Default_Temp_1,Default
367,λ,0,0.649,0.046,14.203,0,0.559,0.738,1,0,7Networks_RH_Default_Temp_1,Default
367,σ1intra^2,0,0.603,0.062,9.669,0,0.481,0.725,1,0,7Networks_RH_Default_Temp_1,Default
367,σ2intra^2,0,0.537,0.059,9.134,0,0.422,0.652,1,0,7Networks_RH_Default_Temp_1,Default
367,σAinter^2,0,0.481,0.155,3.102,0.002,0.177,0.785,1,0,7Networks_RH_Default_Temp_1,Default
367,σAmi^2,0,0.226,0.092,2.452,0.014,0.045,0.406,1,0,7Networks_RH_Default_Temp_1,Default
367,σAGD^2,0,0.454,0.094,4.848,0,0.27,0.637,1,0,7Networks_RH_Default_Temp_1,Default
367,σEinter^2,0,0.519,0.155,3.348,0.001,0.215,0.823,1,0,7Networks_RH_Default_Temp_1,Default
367,σEmi^2,0,0.762,0.097,7.861,0,0.572,0.952,1,0,7Networks_RH_Default_Temp_1,Default
367,σEGD^2,0,0.533,0.074,7.244,0,0.389,0.678,1,0,7Networks_RH_Default_Temp_1,Default
367,σA_mig1,0,-0.173,0.087,-1.984,0.047,-0.344,-0.002,1,0,7Networks_RH_Default_Temp_1,Default
367,σA_gdg1,0,0.323,0.091,3.539,0,0.144,0.503,1,0,7Networks_RH_Default_Temp_1,Default
367,σA_migd,0,-0.122,0.065,-1.867,0.062,-0.251,0.006,1,0,7Networks_RH_Default_Temp_1,Default
367,σE_mig1,0,0.159,0.089,1.784,0.074,-0.016,0.333,1,0,7Networks_RH_Default_Temp_1,Default
367,σE_gdg1,0,0.294,0.082,3.604,0,0.134,0.454,1,0,7Networks_RH_Default_Temp_1,Default
367,σE_migd,0,0.074,0.06,1.23,0.219,-0.044,0.191,1,0,7Networks_RH_Default_Temp_1,Default
368,mean_FCG11,0,-0.003,0.056,-0.059,0.953,-0.114,0.107,1,0,7Networks_RH_Default_Temp_2,Default
368,mean_FCG12,0,-0.003,0.056,-0.06,0.952,-0.112,0.106,1,0,7Networks_RH_Default_Temp_2,Default
368,mean_T1w/T2wmi,0,0.006,0.059,0.095,0.924,-0.11,0.121,1,0,7Networks_RH_Default_Temp_2,Default
368,GD,0,0.002,0.06,0.036,0.971,-0.115,0.12,1,0,7Networks_RH_Default_Temp_2,Default
368,λ,0,0.633,0.046,13.791,0,0.543,0.723,1,0,7Networks_RH_Default_Temp_2,Default
368,σ1intra^2,0,0.607,0.065,9.271,0,0.479,0.735,1,0,7Networks_RH_Default_Temp_2,Default
368,σ2intra^2,0,0.571,0.064,8.98,0,0.446,0.695,1,0,7Networks_RH_Default_Temp_2,Default
368,σAinter^2,0,0.353,0.167,2.109,0.035,0.025,0.68,1,0,7Networks_RH_Default_Temp_2,Default
368,σAmi^2,0,0.332,0.094,3.526,0,0.147,0.516,1,0,7Networks_RH_Default_Temp_2,Default
368,σAGD^2,0,0.385,0.092,4.197,0,0.205,0.565,1,0,7Networks_RH_Default_Temp_2,Default
368,σEinter^2,0,0.647,0.167,3.874,0,0.32,0.975,1,0,7Networks_RH_Default_Temp_2,Default
368,σEmi^2,0,0.655,0.088,7.45,0,0.483,0.827,1,0,7Networks_RH_Default_Temp_2,Default
368,σEGD^2,0,0.596,0.08,7.404,0,0.438,0.754,1,0,7Networks_RH_Default_Temp_2,Default
368,σA_mig1,0,-0.266,0.089,-2.99,0.003,-0.44,-0.091,1,0,7Networks_RH_Default_Temp_2,Default
368,σA_gdg1,0,0.005,0.091,0.05,0.96,-0.174,0.183,1,0,7Networks_RH_Default_Temp_2,Default
368,σA_migd,0,-0.113,0.066,-1.702,0.089,-0.243,0.017,1,0,7Networks_RH_Default_Temp_2,Default
368,σE_mig1,0,0.223,0.09,2.469,0.014,0.046,0.4,1,0,7Networks_RH_Default_Temp_2,Default
368,σE_gdg1,0,0.252,0.089,2.834,0.005,0.078,0.426,1,0,7Networks_RH_Default_Temp_2,Default
368,σE_migd,0,0.075,0.06,1.252,0.21,-0.042,0.192,1,0,7Networks_RH_Default_Temp_2,Default
369,mean_FCG11,0,-0.003,0.061,-0.053,0.958,-0.122,0.116,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,mean_FCG12,0,-0.003,0.059,-0.054,0.957,-0.119,0.112,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,mean_T1w/T2wmi,0,0.004,0.057,0.067,0.947,-0.108,0.116,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,GD,0,0.005,0.059,0.089,0.929,-0.111,0.122,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,λ,0,0.687,0.046,14.993,0,0.597,0.777,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σ1intra^2,0,0.555,0.058,9.57,0,0.442,0.669,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σ2intra^2,0,0.483,0.054,8.921,0,0.377,0.589,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σAinter^2,0,0.803,0.108,7.41,0,0.591,1.015,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σAmi^2,0,0.205,0.094,2.197,0.028,0.022,0.389,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σAGD^2,0,0.341,0.098,3.464,0.001,0.148,0.534,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σEinter^2,0,0.197,0.108,1.819,0.069,-0.015,0.409,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σEmi^2,0,0.784,0.1,7.86,0,0.588,0.979,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σEGD^2,0,0.651,0.089,7.318,0,0.477,0.826,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σA_mig1,0,-0.005,0.083,-0.057,0.955,-0.167,0.157,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σA_gdg1,0,-0.271,0.088,-3.08,0.002,-0.444,-0.099,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σA_migd,0,0.099,0.068,1.458,0.145,-0.034,0.233,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σE_mig1,0,-0.014,0.073,-0.188,0.851,-0.157,0.129,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σE_gdg1,0,-0.285,0.075,-3.789,0,-0.432,-0.138,0.98,0.026,7Networks_RH_Default_Temp_3,Default
369,σE_migd,0,-0.131,0.067,-1.949,0.051,-0.263,0.001,0.98,0.026,7Networks_RH_Default_Temp_3,Default
370,mean_FCG11,0,-0.003,0.058,-0.046,0.964,-0.117,0.112,1,0,7Networks_RH_Default_Temp_4,Default
370,mean_FCG12,0,-0.003,0.058,-0.046,0.963,-0.117,0.111,1,0,7Networks_RH_Default_Temp_4,Default
370,mean_T1w/T2wmi,0,0.008,0.059,0.137,0.891,-0.107,0.124,1,0,7Networks_RH_Default_Temp_4,Default
370,GD,0,-0.002,0.06,-0.035,0.972,-0.12,0.116,1,0,7Networks_RH_Default_Temp_4,Default
370,λ,0,0.736,0.043,17.289,0,0.653,0.82,1,0,7Networks_RH_Default_Temp_4,Default
370,σ1intra^2,0,0.449,0.051,8.837,0,0.349,0.548,1,0,7Networks_RH_Default_Temp_4,Default
370,σ2intra^2,0,0.441,0.05,8.752,0,0.342,0.54,1,0,7Networks_RH_Default_Temp_4,Default
370,σAinter^2,0,0.525,0.116,4.531,0,0.298,0.752,1,0,7Networks_RH_Default_Temp_4,Default
370,σAmi^2,0,0.314,0.096,3.28,0.001,0.126,0.502,1,0,7Networks_RH_Default_Temp_4,Default
370,σAGD^2,0,0.404,0.093,4.35,0,0.222,0.586,1,0,7Networks_RH_Default_Temp_4,Default
370,σEinter^2,0,0.475,0.116,4.105,0,0.248,0.702,1,0,7Networks_RH_Default_Temp_4,Default
370,σEmi^2,0,0.675,0.09,7.492,0,0.499,0.852,1,0,7Networks_RH_Default_Temp_4,Default
370,σEGD^2,0,0.582,0.079,7.378,0,0.427,0.736,1,0,7Networks_RH_Default_Temp_4,Default
370,σA_mig1,0,-0.124,0.08,-1.545,0.122,-0.281,0.033,1,0,7Networks_RH_Default_Temp_4,Default
370,σA_gdg1,0,0.349,0.082,4.256,0,0.188,0.51,1,0,7Networks_RH_Default_Temp_4,Default
370,σA_migd,0,-0.046,0.067,-0.683,0.495,-0.176,0.085,1,0,7Networks_RH_Default_Temp_4,Default
370,σE_mig1,0,0.035,0.074,0.473,0.636,-0.11,0.18,1,0,7Networks_RH_Default_Temp_4,Default
370,σE_gdg1,0,0.259,0.072,3.574,0,0.117,0.401,1,0,7Networks_RH_Default_Temp_4,Default
370,σE_migd,0,-0.039,0.06,-0.653,0.513,-0.156,0.078,1,0,7Networks_RH_Default_Temp_4,Default
371,mean_FCG11,0,-0.002,0.059,-0.039,0.969,-0.118,0.113,1,0,7Networks_RH_Default_Temp_5,Default
371,mean_FCG12,0,-0.002,0.059,-0.039,0.969,-0.118,0.114,1,0,7Networks_RH_Default_Temp_5,Default
371,mean_T1w/T2wmi,0,0.008,0.061,0.129,0.897,-0.111,0.126,1,0,7Networks_RH_Default_Temp_5,Default
371,GD,0,0.006,0.06,0.096,0.923,-0.112,0.124,1,0,7Networks_RH_Default_Temp_5,Default
371,λ,0,0.72,0.044,16.499,0,0.634,0.805,1,0,7Networks_RH_Default_Temp_5,Default
371,σ1intra^2,0,0.464,0.055,8.516,0,0.357,0.571,1,0,7Networks_RH_Default_Temp_5,Default
371,σ2intra^2,0,0.47,0.055,8.581,0,0.363,0.578,1,0,7Networks_RH_Default_Temp_5,Default
371,σAinter^2,0,0.644,0.109,5.893,0,0.43,0.858,1,0,7Networks_RH_Default_Temp_5,Default
371,σAmi^2,0,0.414,0.099,4.161,0,0.219,0.609,1,0,7Networks_RH_Default_Temp_5,Default
371,σAGD^2,0,0.387,0.099,3.903,0,0.193,0.581,1,0,7Networks_RH_Default_Temp_5,Default
371,σEinter^2,0,0.356,0.109,3.264,0.001,0.142,0.57,1,0,7Networks_RH_Default_Temp_5,Default
371,σEmi^2,0,0.579,0.082,7.028,0,0.417,0.74,1,0,7Networks_RH_Default_Temp_5,Default
371,σEGD^2,0,0.603,0.085,7.086,0,0.436,0.77,1,0,7Networks_RH_Default_Temp_5,Default
371,σA_mig1,0,-0.092,0.082,-1.119,0.263,-0.253,0.069,1,0,7Networks_RH_Default_Temp_5,Default
371,σA_gdg1,0,0.087,0.084,1.035,0.301,-0.078,0.252,1,0,7Networks_RH_Default_Temp_5,Default
371,σA_migd,0,-0.063,0.07,-0.897,0.37,-0.201,0.075,1,0,7Networks_RH_Default_Temp_5,Default
371,σE_mig1,0,0.018,0.067,0.262,0.793,-0.114,0.15,1,0,7Networks_RH_Default_Temp_5,Default
371,σE_gdg1,0,0.172,0.071,2.42,0.016,0.033,0.311,1,0,7Networks_RH_Default_Temp_5,Default
371,σE_migd,0,0.007,0.059,0.121,0.903,-0.109,0.123,1,0,7Networks_RH_Default_Temp_5,Default
372,mean_FCG11,0,-0.006,0.061,-0.103,0.918,-0.125,0.113,1,0,7Networks_RH_Default_Temp_6,Default
372,mean_FCG12,0,-0.006,0.06,-0.104,0.917,-0.124,0.112,1,0,7Networks_RH_Default_Temp_6,Default
372,mean_T1w/T2wmi,0,0.011,0.06,0.176,0.86,-0.106,0.127,1,0,7Networks_RH_Default_Temp_6,Default
372,GD,0,-0.001,0.061,-0.014,0.989,-0.12,0.118,1,0,7Networks_RH_Default_Temp_6,Default
372,λ,0,0.794,0.042,18.701,0,0.711,0.877,1,0,7Networks_RH_Default_Temp_6,Default
372,σ1intra^2,0,0.367,0.047,7.824,0,0.275,0.459,1,0,7Networks_RH_Default_Temp_6,Default
372,σ2intra^2,0,0.347,0.046,7.544,0,0.257,0.437,1,0,7Networks_RH_Default_Temp_6,Default
372,σAinter^2,0,0.683,0.085,8.04,0,0.517,0.85,1,0,7Networks_RH_Default_Temp_6,Default
372,σAmi^2,0,0.359,0.097,3.695,0,0.169,0.55,1,0,7Networks_RH_Default_Temp_6,Default
372,σAGD^2,0,0.425,0.094,4.527,0,0.241,0.609,1,0,7Networks_RH_Default_Temp_6,Default
372,σEinter^2,0,0.317,0.085,3.728,0,0.15,0.483,1,0,7Networks_RH_Default_Temp_6,Default
372,σEmi^2,0,0.631,0.087,7.276,0,0.461,0.8,1,0,7Networks_RH_Default_Temp_6,Default
372,σEGD^2,0,0.563,0.077,7.302,0,0.412,0.714,1,0,7Networks_RH_Default_Temp_6,Default
372,σA_mig1,0,-0.074,0.076,-0.978,0.328,-0.223,0.075,1,0,7Networks_RH_Default_Temp_6,Default
372,σA_gdg1,0,0.147,0.074,1.976,0.048,0.001,0.292,1,0,7Networks_RH_Default_Temp_6,Default
372,σA_migd,0,-0.015,0.067,-0.226,0.821,-0.147,0.117,1,0,7Networks_RH_Default_Temp_6,Default
372,σE_mig1,0,0.04,0.061,0.653,0.514,-0.079,0.159,1,0,7Networks_RH_Default_Temp_6,Default
372,σE_gdg1,0,-0.059,0.057,-1.048,0.295,-0.171,0.052,1,0,7Networks_RH_Default_Temp_6,Default
372,σE_migd,0,-0.034,0.058,-0.587,0.557,-0.147,0.079,1,0,7Networks_RH_Default_Temp_6,Default
373,mean_FCG11,0,-0.009,0.06,-0.142,0.887,-0.126,0.109,1,0,7Networks_RH_Default_Temp_7,Default
373,mean_FCG12,0,-0.009,0.06,-0.143,0.886,-0.125,0.108,1,0,7Networks_RH_Default_Temp_7,Default
373,mean_T1w/T2wmi,0,0.009,0.061,0.14,0.889,-0.111,0.128,1,0,7Networks_RH_Default_Temp_7,Default
373,GD,0,-0.003,0.06,-0.058,0.954,-0.121,0.114,1,0,7Networks_RH_Default_Temp_7,Default
373,λ,0,0.795,0.042,18.873,0,0.713,0.878,1,0,7Networks_RH_Default_Temp_7,Default
373,σ1intra^2,0,0.371,0.045,8.161,0,0.282,0.46,1,0,7Networks_RH_Default_Temp_7,Default
373,σ2intra^2,0,0.351,0.045,7.884,0,0.264,0.439,1,0,7Networks_RH_Default_Temp_7,Default
373,σAinter^2,0,0.579,0.1,5.766,0,0.382,0.776,1,0,7Networks_RH_Default_Temp_7,Default
373,σAmi^2,0,0.432,0.099,4.36,0,0.238,0.626,1,0,7Networks_RH_Default_Temp_7,Default
373,σAGD^2,0,0.373,0.091,4.09,0,0.194,0.551,1,0,7Networks_RH_Default_Temp_7,Default
373,σEinter^2,0,0.421,0.1,4.192,0,0.224,0.618,1,0,7Networks_RH_Default_Temp_7,Default
373,σEmi^2,0,0.561,0.08,7.012,0,0.404,0.718,1,0,7Networks_RH_Default_Temp_7,Default
373,σEGD^2,0,0.611,0.081,7.54,0,0.452,0.77,1,0,7Networks_RH_Default_Temp_7,Default
373,σA_mig1,0,-0.155,0.079,-1.972,0.049,-0.31,-0.001,1,0,7Networks_RH_Default_Temp_7,Default
373,σA_gdg1,0,0.135,0.079,1.711,0.087,-0.02,0.29,1,0,7Networks_RH_Default_Temp_7,Default
373,σA_migd,0,-0.1,0.067,-1.485,0.137,-0.232,0.032,1,0,7Networks_RH_Default_Temp_7,Default
373,σE_mig1,0,-0.033,0.063,-0.518,0.604,-0.157,0.091,1,0,7Networks_RH_Default_Temp_7,Default
373,σE_gdg1,0,0.256,0.068,3.778,0,0.123,0.39,1,0,7Networks_RH_Default_Temp_7,Default
373,σE_migd,0,-0.008,0.057,-0.149,0.882,-0.119,0.102,1,0,7Networks_RH_Default_Temp_7,Default
374,mean_FCG11,0,0.003,0.06,0.052,0.959,-0.114,0.12,1,0,7Networks_RH_Default_Temp_8,Default
374,mean_FCG12,0,0.003,0.06,0.052,0.959,-0.114,0.12,1,0,7Networks_RH_Default_Temp_8,Default
374,mean_T1w/T2wmi,0,0.01,0.061,0.161,0.872,-0.109,0.129,1,0,7Networks_RH_Default_Temp_8,Default
374,GD,0,0.004,0.06,0.073,0.942,-0.114,0.123,1,0,7Networks_RH_Default_Temp_8,Default
374,λ,0,0.776,0.042,18.345,0,0.693,0.859,1,0,7Networks_RH_Default_Temp_8,Default
374,σ1intra^2,0,0.385,0.049,7.875,0,0.289,0.481,1,0,7Networks_RH_Default_Temp_8,Default
374,σ2intra^2,0,0.386,0.049,7.885,0,0.29,0.482,1,0,7Networks_RH_Default_Temp_8,Default
374,σAinter^2,0,0.606,0.098,6.197,0,0.415,0.798,1,0,7Networks_RH_Default_Temp_8,Default
374,σAmi^2,0,0.426,0.098,4.338,0,0.234,0.619,1,0,7Networks_RH_Default_Temp_8,Default
374,σAGD^2,0,0.411,0.093,4.423,0,0.229,0.593,1,0,7Networks_RH_Default_Temp_8,Default
374,σEinter^2,0,0.394,0.098,4.023,0,0.202,0.585,1,0,7Networks_RH_Default_Temp_8,Default
374,σEmi^2,0,0.565,0.08,7.051,0,0.408,0.722,1,0,7Networks_RH_Default_Temp_8,Default
374,σEGD^2,0,0.575,0.078,7.367,0,0.422,0.728,1,0,7Networks_RH_Default_Temp_8,Default
374,σA_mig1,0,-0.065,0.078,-0.827,0.408,-0.219,0.089,1,0,7Networks_RH_Default_Temp_8,Default
374,σA_gdg1,0,-0.028,0.075,-0.373,0.709,-0.175,0.119,1,0,7Networks_RH_Default_Temp_8,Default
374,σA_migd,0,-0.041,0.067,-0.615,0.539,-0.171,0.09,1,0,7Networks_RH_Default_Temp_8,Default
374,σE_mig1,0,0.005,0.063,0.08,0.936,-0.118,0.128,1,0,7Networks_RH_Default_Temp_8,Default
374,σE_gdg1,0,0.057,0.061,0.928,0.354,-0.063,0.177,1,0,7Networks_RH_Default_Temp_8,Default
374,σE_migd,0,-0.018,0.055,-0.332,0.74,-0.126,0.09,1,0,7Networks_RH_Default_Temp_8,Default
375,mean_FCG11,0,-0.001,0.058,-0.022,0.983,-0.115,0.112,1,0,7Networks_RH_Default_PFCv_1,Default
375,mean_FCG12,0,-0.001,0.057,-0.022,0.982,-0.114,0.111,1,0,7Networks_RH_Default_PFCv_1,Default
375,mean_T1w/T2wmi,0,0.002,0.056,0.029,0.977,-0.108,0.112,1,0,7Networks_RH_Default_PFCv_1,Default
375,GD,0,-0,0.057,-0.001,0.999,-0.112,0.112,1,0,7Networks_RH_Default_PFCv_1,Default
375,λ,0,0.656,0.046,14.38,0,0.567,0.746,1,0,7Networks_RH_Default_PFCv_1,Default
375,σ1intra^2,0,0.568,0.063,9.021,0,0.445,0.692,1,0,7Networks_RH_Default_PFCv_1,Default
